pruid,prname,prnameFR,date,reporting_week,reporting_year,update,totalcases,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,numtotal_last14,numdeaths_last14,ratetotal_last14,ratedeaths_last14,avgcases_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7
60,Yukon,Yukon,2021-02-27,8,2021,1.0,72,0,160.09,1,0.0,2.22,0,0.0,1,0.0,2.22,0.0,0,0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-02-27,8,2021,1.0,42,1,93.39,0,0.0,0.0,2.22,0.0,6,0.0,13.34,0.0,0.16,0.36,0.0,0.0
62,Nunavut,Nunavut,2021-02-27,8,2021,1.0,356,17,875.27,1,0.0,2.46,41.8,0.0,43,0.0,105.72,0.0,2.37,5.82,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-02-27,8,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-02-27,8,2021,,860050,20771,2144.88,21623,253.0,53.93,51.8,0.63,40949,592.0,102.12,1.48,2967.29,7.4,36.14,0.09
59,British Columbia,Colombie-Britannique,2021-03-06,9,2021,1.0,83652,3743,1515.71,1383,28.0,25.06,67.82,0.51,7313,56.0,132.51,1.01,534.71,9.69,4.0,0.07
48,Alberta,Alberta,2021-03-06,9,2021,1.0,135748,2331,2891.15,1924,19.0,40.98,49.65,0.4,4774,44.0,101.68,0.94,333,7.09,2.71,0.06
47,Saskatchewan,Saskatchewan,2021-03-06,9,2021,1.0,29593,1087,2447.51,396,11.0,32.75,89.9,0.91,2155,28.0,178.23,2.32,155.29,12.84,1.57,0.13
46,Manitoba,Manitoba,2021-03-06,9,2021,1.0,32169,360,2211.08,904,11.0,62.13,24.74,0.76,840,22.0,57.74,1.51,51.43,3.53,1.57,0.11
35,Ontario,Ontario,2021-03-06,9,2021,1.0,310175,7938,1987.24,7216,87.0,46.23,50.86,0.56,15620,184.0,100.07,1.18,1134,7.27,12.43,0.08
24,Quebec,Québec,2021-03-06,9,2021,1.0,284471,4952,3205.42,9925,67.0,111.83,55.8,0.75,10334,139.0,116.44,1.57,707.43,7.97,9.57,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-06,9,2021,1.0,1005,25,186.59,6,1.0,1.11,4.64,0.19,104,2.0,19.31,0.37,3.57,0.66,0.08,0.02
13,New Brunswick,Nouveau-Brunswick,2021-03-06,9,2021,1.0,1453,23,174.08,28,2.0,3.35,2.76,0.24,33,4.0,3.95,0.48,3.29,0.39,0.29,0.03
12,Nova Scotia,Nouvelle-Écosse,2021-03-06,9,2021,1.0,1654,21,156.23,65,0.0,6.14,1.98,0.0,48,0.0,4.53,0.0,3.04,0.29,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-06,9,2021,1.0,140,13,80.56,0,0.0,0.0,7.48,0.0,25,0.0,14.39,0.0,1.86,1.07,0.0,0.0
60,Yukon,Yukon,2021-03-06,9,2021,1.0,72,0,160.09,1,0.0,2.22,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-06,9,2021,1.0,42,0,93.39,0,0.0,0.0,0,0.0,1,0.0,2.22,0.0,0,0,0.0,0.0
62,Nunavut,Nunavut,2021-03-06,9,2021,1.0,372,16,914.61,1,0.0,2.46,39.34,0.0,33,0.0,81.13,0.0,2.29,5.62,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-03-06,9,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-03-06,9,2021,,880559,20509,2196.03,21849,226.0,54.49,51.15,0.56,41280,479.0,102.95,1.19,2929.86,7.31,32.29,0.08
59,British Columbia,Colombie-Britannique,2021-03-13,10,2021,1.0,87422,3770,1584.02,1401,18.0,25.38,68.31,0.33,7513,46.0,136.13,0.83,538.57,9.76,2.57,0.05
48,Alberta,Alberta,2021-03-13,10,2021,1.0,138286,2538,2945.21,1950,26.0,41.53,54.05,0.55,4869,45.0,103.7,0.96,362.57,7.72,3.71,0.08
47,Saskatchewan,Saskatchewan,2021-03-13,10,2021,1.0,30522,929,2524.34,405,9.0,33.5,76.83,0.74,2016,20.0,166.73,1.65,132.71,10.98,1.29,0.11
46,Manitoba,Manitoba,2021-03-13,10,2021,1.0,32699,530,2247.51,916,12.0,62.96,36.43,0.82,890,23.0,61.17,1.58,75.71,5.2,1.71,0.12
35,Ontario,Ontario,2021-03-13,10,2021,1.0,319674,9499,2048.09,7304,88.0,46.8,60.86,0.56,17437,175.0,111.72,1.12,1357,8.69,12.57,0.08
24,Quebec,Québec,2021-03-13,10,2021,1.0,289484,5013,3261.91,9983,58.0,112.49,56.49,0.65,9965,125.0,112.29,1.41,716.14,8.07,8.29,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-13,10,2021,1.0,1012,7,187.89,6,0.0,1.11,1.3,0.0,32,1.0,5.94,0.19,1,0.19,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-03-13,10,2021,1.0,1465,12,175.51,30,2.0,3.59,1.44,0.24,35,4.0,4.19,0.48,1.71,0.21,0.29,0.03
12,Nova Scotia,Nouvelle-Écosse,2021-03-13,10,2021,1.0,1667,13,157.46,65,0.0,6.14,1.23,0.0,34,0.0,3.21,0.0,1.82,0.17,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-13,10,2021,1.0,144,4,82.86,0,0.0,0.0,2.3,0.0,17,0.0,9.78,0.0,0.51,0.29,0.0,0.0
60,Yukon,Yukon,2021-03-13,10,2021,1.0,72,0,160.09,1,0.0,2.22,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-13,10,2021,1.0,42,0,93.39,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
62,Nunavut,Nunavut,2021-03-13,10,2021,1.0,382,11,939.2,1,0.0,2.46,27.04,0.0,27,0.0,66.38,0.0,1.51,3.71,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-03-13,10,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-03-13,10,2021,,902884,22326,2251.71,22062,213.0,55.02,55.68,0.53,42835,439.0,106.83,1.09,3189.43,7.95,30.43,0.08
59,British Columbia,Colombie-Britannique,2021-03-20,11,2021,1.0,91342,3920,1655.04,1421,20.0,25.75,71.03,0.36,7690,38.0,139.34,0.69,560,10.15,2.86,0.05
48,Alberta,Alberta,2021-03-20,11,2021,1.0,141763,3477,3019.26,1965,15.0,41.85,74.05,0.32,6015,41.0,128.11,0.87,496.71,10.58,2.14,0.05
47,Saskatchewan,Saskatchewan,2021-03-20,11,2021,1.0,31459,937,2601.84,417,12.0,34.49,77.5,0.99,1866,21.0,154.33,1.74,133.86,11.07,1.71,0.14
46,Manitoba,Manitoba,2021-03-20,11,2021,1.0,33263,564,2286.27,920,4.0,63.23,38.77,0.27,1094,16.0,75.19,1.1,80.57,5.54,0.57,0.04
35,Ontario,Ontario,2021-03-20,11,2021,1.0,330714,11040,2118.82,7386,82.0,47.32,70.73,0.53,20539,170.0,131.59,1.09,1577.14,10.1,11.71,0.08
24,Quebec,Québec,2021-03-20,11,2021,1.0,294906,5422,3323,10035,52.0,113.07,61.1,0.59,10435,110.0,117.58,1.24,774.57,8.73,7.43,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-20,11,2021,1.0,1014,2,188.26,6,0.0,1.11,0.37,0.0,9,0.0,1.67,0.0,0.29,0.05,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-03-20,11,2021,1.0,1489,24,178.39,30,0.0,3.59,2.88,0.0,36,2.0,4.31,0.24,3.43,0.41,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-03-20,11,2021,1.0,1684,17,159.06,66,1.0,6.23,1.61,0.09,30,1.0,2.83,0.09,2.49,0.24,0.1,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-20,11,2021,1.0,149,5,85.74,0,0.0,0.0,2.88,0.0,9,0.0,5.18,0.0,0.71,0.41,0.0,0.0
60,Yukon,Yukon,2021-03-20,11,2021,1.0,72,0,160.09,1,0.0,2.22,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-20,11,2021,1.0,42,0,93.39,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
62,Nunavut,Nunavut,2021-03-20,11,2021,1.0,390,8,958.87,3,2.0,7.38,19.67,4.92,19,2.0,46.71,4.92,1.1,2.71,0.24,0.6
99,Repatriated travellers,Voyageurs rapatriés,2021-03-20,11,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-03-20,11,2021,,928300,25416,2315.09,22250,188.0,55.49,63.39,0.47,47742,401.0,119.06,1.0,3630.86,9.06,26.86,0.07
59,British Columbia,Colombie-Britannique,2021-03-27,12,2021,1.0,96613,5271,1750.55,1452,31.0,26.31,95.51,0.56,9191,51.0,166.53,0.92,753,13.64,4.43,0.08
48,Alberta,Alberta,2021-03-27,12,2021,1.0,146161,4398,3112.93,1987,22.0,42.32,93.67,0.47,7875,37.0,167.72,0.79,628.29,13.38,3.14,0.07
47,Saskatchewan,Saskatchewan,2021-03-27,12,2021,1.0,32783,1324,2711.34,430,13.0,35.56,109.5,1.08,2261,25.0,187,2.07,189.14,15.64,1.86,0.15
46,Manitoba,Manitoba,2021-03-27,12,2021,1.0,33867,604,2327.79,933,13.0,64.13,41.51,0.89,1168,17.0,80.28,1.17,86.29,5.93,1.86,0.13
35,Ontario,Ontario,2021-03-27,12,2021,1.0,345114,14400,2211.08,7494,108.0,48.01,92.26,0.69,25440,190.0,162.99,1.22,2057.14,13.18,15.43,0.1
24,Quebec,Québec,2021-03-27,12,2021,1.0,301136,6230,3393.2,10082,47.0,113.6,70.2,0.53,11652,99.0,131.29,1.12,890,10.03,6.71,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-03-27,12,2021,1.0,1015,1,188.45,6,0.0,1.11,0.19,0.0,3,0.0,0.56,0.0,0.14,0.03,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-03-27,12,2021,1.0,1571,82,188.21,30,0.0,3.59,9.82,0.0,106,0.0,12.7,0.0,11.71,1.4,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-03-27,12,2021,1.0,1705,21,161.05,66,0.0,6.23,1.98,0.0,38,1.0,3.59,0.09,2.96,0.28,0.04,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-03-27,12,2021,1.0,156,7,89.77,0,0.0,0.0,4.03,0.0,12,0.0,6.91,0.0,1.06,0.61,0.0,0.0
60,Yukon,Yukon,2021-03-27,12,2021,1.0,73,1,162.31,1,0.0,2.22,2.22,0.0,1,0.0,2.22,0.0,0.14,0.32,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-03-27,12,2021,1.0,42,0,93.39,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
62,Nunavut,Nunavut,2021-03-27,12,2021,1.0,395,5,971.16,4,1.0,9.83,12.29,2.46,13,3.0,31.96,7.38,0.73,1.81,0.18,0.45
99,Repatriated travellers,Voyageurs rapatriés,2021-03-27,12,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-03-27,12,2021,,960644,32344,2395.75,22485,235.0,56.08,80.66,0.59,57760,423.0,144.05,1.05,4620.57,11.52,33.57,0.08
59,British Columbia,Colombie-Britannique,2021-04-03,13,2021,1.0,103031,6418,1866.84,1463,11.0,26.51,116.29,0.2,11689,42.0,211.8,0.76,916.86,16.61,1.57,0.03
48,Alberta,Alberta,2021-04-03,13,2021,1.0,152176,6015,3241.04,2002,15.0,42.64,128.11,0.32,10413,37.0,221.78,0.79,859.29,18.3,2.14,0.05
47,Saskatchewan,Saskatchewan,2021-04-03,13,2021,1.0,34323,1540,2838.71,436,6.0,36.06,127.37,0.5,2864,19.0,236.87,1.57,220,18.2,0.86,0.07
46,Manitoba,Manitoba,2021-04-03,13,2021,1.0,34352,485,2361.12,938,5.0,64.47,33.34,0.34,1089,18.0,74.85,1.24,69.29,4.76,0.71,0.05
35,Ontario,Ontario,2021-04-03,13,2021,1.0,364059,18945,2332.46,7607,113.0,48.74,121.38,0.72,33345,221.0,213.64,1.42,2706.43,17.34,16.14,0.1
24,Quebec,Québec,2021-04-03,13,2021,1.0,309277,8141,3484.94,10129,47.0,114.13,91.73,0.53,14371,94.0,161.93,1.06,1163,13.1,6.71,0.08
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-03,13,2021,1.0,1020,5,189.38,6,0.0,1.11,0.93,0.0,6,0.0,1.11,0.0,0.71,0.13,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-04-03,13,2021,1.0,1641,70,196.6,30,0.0,3.59,8.39,0.0,152,0.0,18.21,0.0,10,1.2,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-04-03,13,2021,1.0,1732,27,163.6,66,0.0,6.23,2.55,0.0,48,0.0,4.53,0.0,3.92,0.37,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-03,13,2021,1.0,160,4,92.07,0,0.0,0.0,2.3,0.0,11,0.0,6.33,0.0,0.51,0.29,0.0,0.0
60,Yukon,Yukon,2021-04-03,13,2021,1.0,74,1,164.54,1,0.0,2.22,2.22,0.0,2,0.0,4.45,0.0,0.14,0.32,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-03,13,2021,1.0,43,1,95.62,0,0.0,0.0,2.22,0.0,1,0.0,2.22,0.0,0.1,0.23,0.0,0.0
62,Nunavut,Nunavut,2021-04-03,13,2021,1.0,395,0,971.16,4,0.0,9.83,0,0.0,5,1.0,12.29,2.46,0,0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-04-03,13,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-04-03,13,2021,,1002296,41652,2499.63,22682,197.0,56.57,103.88,0.49,73996,432.0,184.54,1.08,5950.29,14.84,28.14,0.07
59,British Columbia,Colombie-Britannique,2021-04-10,14,2021,1.0,110823,7792,2008.02,1504,41.0,27.25,141.18,0.74,14210,52.0,257.47,0.94,1113.14,20.17,5.86,0.11
48,Alberta,Alberta,2021-04-10,14,2021,1.0,160737,8561,3423.37,2014,12.0,42.89,182.33,0.26,14576,27.0,310.44,0.58,1223,26.05,1.71,0.04
47,Saskatchewan,Saskatchewan,2021-04-10,14,2021,1.0,35984,1661,2976.08,453,17.0,37.47,137.37,1.41,3201,23.0,264.74,1.9,237.29,19.62,2.43,0.2
46,Manitoba,Manitoba,2021-04-10,14,2021,1.0,35101,749,2412.6,949,11.0,65.23,51.48,0.76,1234,16.0,84.82,1.1,107,7.35,1.57,0.11
35,Ontario,Ontario,2021-04-10,14,2021,1.0,389643,25584,2496.37,7769,162.0,49.77,163.91,1.04,44529,275.0,285.29,1.76,3654.86,23.42,23.14,0.15
24,Quebec,Québec,2021-04-10,14,2021,1.0,320992,11715,3616.94,10182,53.0,114.73,132,0.6,19856,100.0,223.74,1.13,1673.57,18.86,7.57,0.09
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-10,14,2021,1.0,1029,9,191.05,6,0.0,1.11,1.67,0.0,14,0.0,2.6,0.0,1.29,0.24,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-04-10,14,2021,1.0,1713,72,205.23,33,3.0,3.95,8.63,0.36,142,3.0,17.01,0.36,10.29,1.23,0.43,0.05
12,Nova Scotia,Nouvelle-Écosse,2021-04-10,14,2021,1.0,1765,33,166.71,66,0.0,6.23,3.12,0.0,60,0.0,5.67,0.0,4.69,0.44,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-10,14,2021,1.0,163,3,93.79,0,0.0,0.0,1.73,0.0,7,0.0,4.03,0.0,0.47,0.27,0.0,0.0
60,Yukon,Yukon,2021-04-10,14,2021,1.0,74,0,164.54,1,0.0,2.22,0,0.0,1,0.0,2.22,0.0,0.05,0.11,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-10,14,2021,1.0,43,0,95.62,0,0.0,0.0,0,0.0,1,0.0,2.22,0.0,0.04,0.09,0.0,0.0
62,Nunavut,Nunavut,2021-04-10,14,2021,1.0,395,0,971.16,4,0.0,9.83,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-04-10,14,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-04-10,14,2021,,1058475,56179,2639.74,22981,299.0,57.31,140.11,0.75,97831,496.0,243.98,1.24,8025.57,20.02,42.71,0.11
59,British Columbia,Colombie-Britannique,2021-04-17,15,2021,1.0,118107,7284,2140,1530,26.0,27.72,131.98,0.47,15076,67.0,273.16,1.21,1040.57,18.85,3.71,0.07
48,Alberta,Alberta,2021-04-17,15,2021,1.0,170548,9811,3632.32,2037,23.0,43.38,208.95,0.49,18372,35.0,391.29,0.75,1401.57,29.85,3.29,0.07
47,Saskatchewan,Saskatchewan,2021-04-17,15,2021,1.0,37871,1887,3132.15,464,11.0,38.38,156.07,0.91,3548,28.0,293.44,2.32,269.57,22.3,1.57,0.13
46,Manitoba,Manitoba,2021-04-17,15,2021,1.0,35989,888,2473.64,958,9.0,65.85,61.04,0.62,1637,20.0,112.52,1.37,126.86,8.72,1.29,0.09
35,Ontario,Ontario,2021-04-17,15,2021,1.0,420526,30883,2694.23,7968,199.0,51.05,197.86,1.27,56467,361.0,361.77,2.31,4411.86,28.27,28.43,0.18
24,Quebec,Québec,2021-04-17,15,2021,1.0,331264,10272,3732.69,10253,71.0,115.53,115.74,0.8,21987,124.0,247.75,1.4,1467.43,16.53,10.14,0.11
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-17,15,2021,1.0,1042,13,193.46,6,0.0,1.11,2.41,0.0,22,0.0,4.08,0.0,1.86,0.34,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-04-17,15,2021,1.0,1778,65,213.01,33,0.0,3.95,7.79,0.0,137,3.0,16.41,0.36,9.29,1.11,0.0,0.0
12,Nova Scotia,Nouvelle-Écosse,2021-04-17,15,2021,1.0,1809,43,170.87,67,1.0,6.33,4.06,0.09,76,1.0,7.18,0.09,6.18,0.58,0.1,0.01
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-17,15,2021,1.0,170,7,97.82,0,0.0,0.0,4.03,0.0,10,0.0,5.75,0.0,1.04,0.6,0.0,0.0
60,Yukon,Yukon,2021-04-17,15,2021,1.0,76,2,168.98,1,0.0,2.22,4.45,0.0,2,0.0,4.45,0.0,0.29,0.64,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-17,15,2021,1.0,43,0,95.62,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0
62,Nunavut,Nunavut,2021-04-17,15,2021,1.0,414,19,1017.87,4,0.0,9.83,46.71,0.0,19,0.0,46.71,0.0,2.69,6.62,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-04-17,15,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-04-17,15,2021,,1119650,61174,2792.3,23321,340.0,58.16,152.56,0.85,117353,639.0,292.67,1.59,8739.14,21.79,48.57,0.12
59,British Columbia,Colombie-Britannique,2021-04-24,16,2021,1.0,124639,6532,2258.36,1563,33.0,28.32,118.35,0.6,13816,59.0,250.33,1.07,933.14,16.91,4.71,0.09
48,Alberta,Alberta,2021-04-24,16,2021,1.0,181452,10904,3864.55,2070,33.0,44.09,232.23,0.7,20715,56.0,441.19,1.19,1557.71,33.18,4.71,0.1
47,Saskatchewan,Saskatchewan,2021-04-24,16,2021,1.0,39683,1812,3282.01,473,9.0,39.12,149.86,0.74,3699,20.0,305.93,1.65,258.86,21.41,1.29,0.11
46,Manitoba,Manitoba,2021-04-24,16,2021,1.0,37339,1350,2566.43,967,9.0,66.46,92.79,0.62,2238,18.0,153.82,1.24,192.86,13.26,1.29,0.09
35,Ontario,Ontario,2021-04-24,16,2021,1.0,448876,28350,2875.87,8197,229.0,52.52,181.63,1.47,59233,428.0,379.5,2.74,4050,25.95,32.71,0.21
24,Quebec,Québec,2021-04-24,16,2021,1.0,339013,7749,3820,10326,73.0,116.35,87.32,0.82,18021,144.0,203.06,1.62,1107,12.47,10.43,0.12
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-04-24,16,2021,1.0,1056,14,196.06,6,0.0,1.11,2.6,0.0,27,0.0,5.01,0.0,2,0.37,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-04-24,16,2021,1.0,1847,69,221.28,35,2.0,4.19,8.27,0.24,134,2.0,16.05,0.24,9.86,1.18,0.29,0.03
12,Nova Scotia,Nouvelle-Écosse,2021-04-24,16,2021,1.0,2034,226,192.12,67,0.0,6.33,21.35,0.0,269,1.0,25.41,0.09,32.22,3.04,0.04,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-04-24,16,2021,1.0,176,6,101.27,0,0.0,0.0,3.45,0.0,13,0.0,7.48,0.0,0.8,0.46,0.0,0.0
60,Yukon,Yukon,2021-04-24,16,2021,1.0,80,4,177.88,1,0.0,2.22,8.89,0.0,6,0.0,13.34,0.0,0.57,1.27,0.05,0.11
61,Northwest Territories,Territoires du Nord-Ouest,2021-04-24,16,2021,1.0,49,6,108.96,0,0.0,0.0,13.34,0.0,6,0.0,13.34,0.0,0.82,1.82,0.0,0.0
62,Nunavut,Nunavut,2021-04-24,16,2021,1.0,453,39,1113.76,4,0.0,9.83,95.89,0.0,58,0.0,142.6,0.0,5.61,13.8,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-04-24,16,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-04-24,16,2021,,1176710,57061,2934.6,23709,388.0,59.13,142.3,0.97,118235,728.0,294.87,1.82,8151.57,20.33,55.43,0.14
59,British Columbia,Colombie-Britannique,2021-05-01,17,2021,1.0,130317,5678,2361.24,1581,18.0,28.65,102.88,0.33,12210,51.0,221.24,0.92,811.14,14.7,2.57,0.05
48,Alberta,Alberta,2021-05-01,17,2021,1.0,194503,13051,4142.51,2102,32.0,44.77,277.96,0.68,23955,65.0,510.19,1.38,1864.43,39.71,4.57,0.1
47,Saskatchewan,Saskatchewan,2021-05-01,17,2021,1.0,41360,1677,3420.71,494,21.0,40.86,138.7,1.74,3489,30.0,288.56,2.48,239.57,19.81,3.0,0.25
46,Manitoba,Manitoba,2021-05-01,17,2021,1.0,38993,1654,2680.11,976,9.0,67.08,113.68,0.62,3004,18.0,206.47,1.24,236.29,16.24,1.29,0.09
35,Ontario,Ontario,2021-05-01,17,2021,1.0,474091,25215,3037.42,8425,228.0,53.98,161.55,1.46,53565,457.0,343.18,2.93,3602.14,23.08,32.57,0.21
24,Quebec,Québec,2021-05-01,17,2021,1.0,346306,7293,3902.18,10404,78.0,117.23,82.18,0.88,15042,151.0,169.49,1.7,1041.86,11.74,11.14,0.13
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-01,17,2021,1.0,1081,25,200.7,6,0.0,1.11,4.64,0.0,39,0.0,7.24,0.0,3.57,0.66,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-05-01,17,2021,1.0,1933,86,231.58,36,1.0,4.31,10.3,0.12,155,3.0,18.57,0.36,12.29,1.47,0.14,0.02
12,Nova Scotia,Nouvelle-Écosse,2021-05-01,17,2021,1.0,2644,610,249.74,67,0.0,6.33,57.62,0.0,836,0.0,78.97,0.0,87.12,8.23,0.0,0.0
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-01,17,2021,1.0,180,5,103.58,0,0.0,0.0,2.88,0.0,11,0.0,6.33,0.0,0.67,0.39,0.0,0.0
60,Yukon,Yukon,2021-05-01,17,2021,1.0,81,1,180.1,2,1.0,4.45,2.22,2.22,5,1.0,11.12,2.22,0.14,0.32,0.1,0.21
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-01,17,2021,1.0,57,8,126.75,0,0.0,0.0,17.79,0.0,14,0.0,31.13,0.0,1.14,2.54,0.0,0.0
62,Nunavut,Nunavut,2021-05-01,17,2021,1.0,508,55,1248.99,4,0.0,9.83,135.22,0.0,94,0.0,231.11,0.0,7.84,19.27,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-01,17,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-05-01,17,2021,,1232067,55358,3072.66,24097,388.0,60.1,138.06,0.97,112419,776.0,280.36,1.94,7908.29,19.72,55.43,0.14
59,British Columbia,Colombie-Britannique,2021-05-08,18,2021,1.0,134937,4620,2444.95,1614,33.0,29.24,83.71,0.6,10298,51.0,186.59,0.92,660,11.96,4.71,0.09
48,Alberta,Alberta,2021-05-08,18,2021,1.0,208307,13804,4436.51,2125,23.0,45.26,294,0.49,26855,55.0,571.96,1.17,1972,42,3.29,0.07
47,Saskatchewan,Saskatchewan,2021-05-08,18,2021,1.0,42964,1604,3553.37,502,8.0,41.52,132.66,0.66,3281,29.0,271.36,2.4,229.14,18.95,1.14,0.09
46,Manitoba,Manitoba,2021-05-08,18,2021,1.0,41422,2429,2847.06,990,14.0,68.05,166.95,0.96,4083,23.0,280.64,1.58,347,23.85,2.0,0.14
35,Ontario,Ontario,2021-05-08,18,2021,1.0,494847,20756,3170.4,8634,209.0,55.32,132.98,1.34,45971,437.0,294.53,2.8,2965.14,19,29.86,0.19
24,Quebec,Québec,2021-05-08,18,2021,1.0,352564,6258,3972.69,10446,42.0,117.71,70.52,0.47,13551,120.0,152.69,1.35,894,10.07,6.0,0.07
10,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2021-05-08,18,2021,1.0,1133,52,210.36,6,0.0,1.11,9.65,0.0,77,0.0,14.3,0.0,7.43,1.38,0.0,0.0
13,New Brunswick,Nouveau-Brunswick,2021-05-08,18,2021,1.0,1996,63,239.13,41,5.0,4.91,7.55,0.6,149,6.0,17.85,0.72,9,1.08,0.71,0.09
12,Nova Scotia,Nouvelle-Écosse,2021-05-08,18,2021,1.0,3697,1053,349.2,70,3.0,6.61,99.46,0.28,1663,3.0,157.08,0.28,150.41,14.21,0.41,0.04
11,Prince Edward Island,Île-du-Prince-Édouard,2021-05-08,18,2021,1.0,185,5,106.45,0,0.0,0.0,2.88,0.0,10,0.0,5.75,0.0,0.69,0.4,0.0,0.0
60,Yukon,Yukon,2021-05-08,18,2021,1.0,82,1,182.32,2,0.0,4.45,2.22,0.0,2,1.0,4.45,2.22,0.1,0.21,0.0,0.0
61,Northwest Territories,Territoires du Nord-Ouest,2021-05-08,18,2021,1.0,90,33,200.12,0,0.0,0.0,73.38,0.0,41,0.0,91.17,0.0,4.71,10.48,0.0,0.0
62,Nunavut,Nunavut,2021-05-08,18,2021,1.0,564,56,1386.67,4,0.0,9.83,137.68,0.0,111,0.0,272.91,0.0,8.02,19.72,0.0,0.0
99,Repatriated travellers,Voyageurs rapatriés,2021-05-08,18,2021,,13,0,,0,0.0,,,,0,0.0,,,0,,0.0,
1,Canada,Canada,2021-05-08,18,2021,,1282801,50734,3199.18,24434,337.0,60.94,126.53,0.84,106092,725.0,264.58,1.81,7247.71,18.08,48.14,0.12
